Mach,CD
4.30,0.3320163097597816944288389979
4.31,0.3315723117263127825271195788
4.32,0.3311298860337091110813987928
4.33,0.3306890005079187057814602558
4.34,0.3302496241860456088853204031
4.35,0.3298117848786388372333156471
4.36,0.3293754309969461991530355606
4.37,0.3289405915386328722731074322
4.38,0.3285072242933692174117831918
4.39,0.3280753279389515400110354666
4.40,0.3276448905507651596634613532
4.41,0.3272159110786446326914127674
4.42,0.3267883572885171503196988692
4.43,0.3263622275288508790962472229
4.44,0.3259375204286140004460234380
4.45,0.3255142043168405936179438411
4.46,0.3250922872297463157559057351
4.47,0.3246717377705607479041561823
4.48,0.3242525742475256624833675481
4.49,0.3238347546808517339297526831
4.50,0.3234182773701861607153973207
4.51,0.3230031308882111078857030965
4.52,0.3225893132413375775939192012
4.53,0.3221768129885287847417862837
4.54,0.3217655981281376806172689884
4.55,0.3213556672063847582391781801
4.56,0.3209470182144800805839051091
4.57,0.3205396294154985648718639667
4.58,0.3201334993382744397298168496
4.59,0.3197286059648706937853902470
4.60,0.3193249378136793771223799551
4.61,0.3189224928616588055893984961
4.62,0.3185212393523929122750850215
4.63,0.3181211955261548762812658423
4.64,0.3177223398829531835500006231
4.65,0.3173246303918136769911555163
4.66,0.3169280952843073369219733082
4.67,0.3165327127894228070044965593
4.68,0.3161384613919292412813154403
4.69,0.3157453390558128606343661961
4.70,0.3153533240035135759624309857
4.71,0.3149624144555949413096282501
4.72,0.3145725986309611107253626823
4.73,0.3141838447469641161444859326
4.74,0.3137961712709407427124363607
4.75,0.3134095461641071902988403967
4.76,0.3130239773910680689118067927
4.77,0.3126394336640134151347314808
4.78,0.3122559029447418185654023080
4.79,0.3118733934447031510976169917
4.80,0.3114918633748129885418791384
4.81,0.3111113409456872363183203184
4.82,0.3107317843676849838731997062
4.83,0.3103531918511095020849453701
4.84,0.3099755416062881328244000488
4.85,0.3095988418437396491321613272
4.86,0.3092230607742650900584376478
4.87,0.3088482066090870706956599354
4.88,0.3084742575599540954835273915
4.89,0.3081011916037582631158131438
